med_inc,avg_test_score
52356.906,4.914586882
79999.797,4.876813008
56303.719,5.227711158
38862.863,3.505277411
36666.332,5.374356804
48124.383,5.08952177
49165.836,5.566128034
66756.625,5.065847922
49165.832,4.964246753
50102.031,5.604280841
47999.398,5.512919011
51166.547,4.188378585
38447.586,3.765599951
60545.418,5.417523356
58999.094,5.404088644
47416.184,5.231863587
55356.609,5.091605526
50290.668,4.710112875
38896.281,4.56120453
60220.57,5.163004801
107303.07,7.929549154
43249.352,5.319501005
51278.941,5.163239591
50568.125,4.857030739
50571.371,4.396256401
52666.398,4.942302968
49544.543,5.903913045
49165.832,5.276019457
62699.82,4.667624335
46963.891,4.396296798
61999.867,5.088484279
64499.699,5.271024109
46388.609,4.774114974
38332.664,5.289043883
47699.461,5.528336501
44999,4.697778253
71014.883,5.975156278
51249.879,5.151865859
61745.57,5.564846059
58436.652,4.395195283
46999.602,4.723136563
58076.117,4.959252491
59799.02,5.603269424
39832.371,4.325918274
40859.203,4.453848099
62482.594,5.697428965
46874.625,4.379875798
61790.926,5.161744972
60374.977,5.512457673
78357.008,5.694033648
47142.43,4.885283232
46999.598,5.1692743
81785.445,5.599758509
59952.918,6.117794654
53797.086,5.471133017
49249.148,3.895517243
44211.117,4.021405565
46749.648,4.165739302
228400,7.605790735
53333.004,4.385586916
49806.727,5.058571257
50063.77,5.178343501
65706.141,5.413373123
62499.832,4.834793992
42406.926,5.163985918
64649.691,4.001617629
61333.246,4.873647864
102550.91,6.834964402
58665.797,4.355860381
69499.367,6.458701572
49249.152,5.095334138
52391.066,4.313714874
44306.367,5.093445109
65573.953,5.365006988
86874.523,3.947892561
40499.898,4.928410847
39999,5.28843726
56218.891,4.960044301
74542.508,6.217252506
39686.563,5.124869948
32030.844,3.740091942
49999,4.76814856
67499.5,4.618924376
51333.199,5.586841371
43332.664,4.730728498
98626.219,6.843108793
36071.211,4.091721129
46666.332,4.84640851
48025.711,3.668424038
29374.125,4.084829901
73102.063,6.206962155
94852.148,7.097126996
91017.32,7.099912244
33364.711,5.00624582
23124.375,4.028736004
54045.051,6.085293333
33563.391,4.065265374
53823.148,5.434978899
46785.355,5.779818791
121665.8,7.61430448
60409.063,6.017932758
64062.23,5.238062429
66617.203,6.205757032
49999,5.590054008
51464.5,5.955287802
45624.875,5.55770442
58614.52,5.795840657
106097.31,6.975284271
94249.227,6.94749995
129456.34,7.342644748
57607.938,6.19294448
62884.422,6.178633933
70453.852,5.845215461
73543.211,6.875262957
51914.703,5.810380479
55689.086,6.249702102
67405.758,6.408958875
58749.125,6.41767166
67563.602,5.696090715
59999,5.645106918
44427.684,6.326518826
41928.188,6.349013682
59999,5.963100955
45833.164,5.921783463
84999.602,6.947518418
54999.5,5.574623613
56590.25,5.202221247
33946.578,5.624484988
65356.785,6.032726169
66982.297,6.485076418
52374.762,5.266854742
56110.5,6.110264114
53199.68,6.509525224
68499.43,6.238611489
44544.547,5.672236412
82795.391,6.995797285
46874.625,6.097054491
70675.758,5.907945516
39249.152,4.518087136
48749.25,6.226723196
53094.93,4.839996358
57142.145,5.325636033
50749.926,6.028408104
48665.934,5.780229675
53799.621,5.618932436
56399.359,5.880931599
61529.504,6.095641522
63705.633,5.725788097
49999,6.344377118
52499.746,5.664831219
88234.766,6.762250876
73054.688,6.98774337
45416.582,5.490750497
40833.168,5.601430361
68356.586,6.45334477
54530.797,5.993154542
31973.289,5.249841678
61209.598,5.620923027
90324.727,6.131904013
121451.85,7.816304641
68533.914,6.212582238
65340.551,6.609558002
70401.094,5.925397385
47678.035,5.701086443
84011.266,6.880468083
83458.305,6.917910011
59717.777,5.421088083
61442.211,5.382892908
65372.777,6.333642839
68624.422,5.941613888
94390.25,6.834732055
23845.385,3.258617917
45142.828,5.891841467
66135.961,5.291042671
26388.609,3.784218841
54384.176,6.173539427
57951.586,6.623466352
46124.773,5.488355829
42968.156,5.640196759
66154.766,5.403520906
70085.531,6.453944015
31071.215,4.683282434
54888.398,5.999245316
54896.063,6.776083272
54249.578,5.97489135
65191.961,6.496864221
64564.914,6.095955125
43610.391,5.73479827
36891.516,5.043125505
74160.82,5.960881691
35833.168,5.192637627
73085.859,6.422645774
36749.652,5.359600422
62774.816,5.800385385
131179.53,7.137194407
57186.781,5.965556568
44304.695,5.227556344
98799.625,7.350916553
47916.082,6.208422458
72749.148,7.040192843
78731.195,6.75888085
82246.086,6.23099898
64780.93,6.460204124
64637.848,6.934317947
59436.555,6.159128338
49832.367,6.338472357
98891.445,7.244675842
69341.484,5.869904981
66425.891,5.91408759
121803.64,7.450824364
47621.43,6.140151345
66499.563,6.101084156
19999,2.12411926
39472.789,5.036844454
45357.07,5.126606187
67499.5,5.564174315
55861.48,6.946397168
89332.766,6.428649659
73927.648,6.467233283
63157.684,5.780130241
59165.746,6.16656555
59999,6.225733779
67380.461,5.931247266
64687.188,6.470791989
69817.531,6.27774888
43268.574,5.858215642
51922.883,6.115670858
68842.695,6.334765593
31145.604,4.341559519
44165.832,5.669498824
84319.805,6.534363269
74199.055,5.892009542
81358.445,7.169992591
60267.84,5.800690004
62045.32,5.063203665
34999,3.938943154
40714.145,5.581153234
73213.406,6.379948412
50833.25,6.144539347
54666.199,6.069059544
54599.539,6.203509509
55908.5,5.909223165
59813.832,6.737906193
100198.41,7.765983572
55311.969,5.223192
43332.664,6.347365767
61111.039,5.513293813
102868.73,7.379716564
48332.672,6.135742001
63937.238,6.113250708
66562.063,6.714612414
58284.887,5.574099898
144470.38,7.539722912
72624.164,6.202878031
73610.203,6.237757222
68653.266,6.637505107
54499.551,6.506133461
36874.625,5.449697005
70108.023,6.333858008
123463.98,7.566556899
57570.672,6.745767894
28610.389,4.21633499
65932.438,6.924696814
72499.164,6.256835127
49999,5.849470004
64894.41,6.180101308
66249.586,6.334461895
59999,5.817448625
70768.516,6.01684348
95875.453,7.971919161
46345.883,4.848318791
51624.836,5.483543202
73377.484,6.846277419
45874.824,5.79751453
24338.213,2.933669978
92697.313,7.413141561
98872,7.510988818
47781.133,5.247832051
85128.906,6.830725561
71933.984,6.590654185
82429.773,6.963621743
73124.125,6.854219188
41183.973,5.660902797
65908.695,6.57605104
73729.852,6.064317476
52360.875,5.601076938
63423.684,6.390317914
65932.438,5.885706538
56541.012,5.834877818
46666.332,6.592216945
54187.078,5.220265567
56544.797,4.916350453
109166.3,7.372354835
49710.594,6.263217105
56022.125,5.648416491
54874.516,6.188422477
58657.668,5.650119054
65159.656,5.92734085
45833.168,5.549923443
86791.984,6.683121532
51333.199,6.046130634
50563.324,5.453556308
64452.828,6.560868505
61584.402,6.758949317
77990.953,6.269406512
63710.281,5.684918738
67761.984,6.249411834
56904.07,5.868243876
54999.5,6.172249073
87323.453,7.097614752
33583.621,4.156485962
57230.047,5.694006347
50124.988,5.247108092
59141.945,5.883471993
40284.035,4.058926578
57311.766,5.453968729
63666.422,5.71844614
70936.766,7.667073049
59832.348,6.781891774
52352.707,6.293941674
62812.313,6.053610477
82985.789,6.925708066
152410.02,8.298408781
103947.2,7.4360406
123323.81,7.479881506
64499.699,6.454222628
39999,5.382840208
52916.375,6.124946809
72064.406,6.372795186
84034.297,7.118734393
50624.938,5.855246815
94330.625,7.049350363
96196.344,7.284275051
54999.5,6.147747023
62743.723,5.924013526
36514.848,4.68159025
80356.93,6.634961033
54705.414,6.199351982
50909.004,5.653588239
55142.344,5.590773882
53043.172,5.796742213
66609.727,5.672925534
49540.758,5.408475124
76633.461,6.397830616
63937.242,5.951817353
49332.465,6.054292403
43268.578,5.974259664
52908.801,5.460655452
50909,6.138426136
32499.5,4.609537772
56999.301,6.896512487
80043.656,6.807218073
57499.25,6.97076103
52499.75,6.005115468
90499.383,6.978216116
42249.551,5.405143856
48862.863,5.455204719
45769.078,5.71941757
45208.293,5.146712562
53749.625,5.394109853
122028.82,7.936073523
55394.199,5.728630182
56799.32,5.480463997
42499.5,6.140534975
47968.156,5.287064343
90832.703,6.768267808
87112.922,6.55943277
73976.344,6.785207988
41439.105,4.627061287
38957.543,5.427114716
38540.957,5.064534576
35147.027,4.960799434
169285.33,7.321375814
55832.75,5.578236753
48221.578,5.07994978
123150.48,7.735771328
52272.5,6.371276204
51687.332,6.350020659
48499.301,6.690979693
80440.961,6.982137635
96940.047,7.185145899
77949.32,6.388957836
74337.281,6.147806451
63124.789,6.18445973
48570.715,5.942559695
61799.879,6.340422504
47187.063,6.148844025
61785.594,5.480079355
66187.086,5.134810992
65094,5.579239058
34771.773,5.311826567
42390.828,5.797313918
69967.078,6.414083257
51874.809,5.808021075
61071.359,5.22524881
92838.273,6.538902526
50263.133,6.164502844
81286.516,7.202227561
69999.336,5.975176746
33124.375,5.24060069
70134.461,5.532541466
79693.688,6.342140455
35199.961,6.033978772
46199.758,5.904837165
104690.29,7.28979883
77232.055,6.147235329
99906.414,6.921025908
68417.805,5.675314694
81249.75,6.47814869
36447.078,4.686299987
95591.664,7.107808753
69999.328,6.04414493
88193.914,6.660426149
53370.449,4.688749605
70214.836,6.236164265
86911.289,7.154796784
56983.43,5.720945921
92196.281,6.754363323
52642.594,5.145227266
59530.297,6.628421736
100061.27,6.790879577
68202.578,5.923539538
105084.55,7.409851985
117720.81,7.623309048
33429.367,4.11701116
43689.738,5.375183159
89843.156,7.018841697
56666,5.865822625
37412.309,4.750563299
55454.004,5.860213041
70795.984,5.855660561
74679.875,6.639669562
101494.51,7.731951893
57475.887,5.660961963
39443.555,5.403132896
38249.348,6.112738485
71590.133,5.955592481
48749.25,4.917895929
47356.672,5.645196831
43460.848,5.981426308
47114.961,5.070129746
91135.719,7.428806515
80383,7.193855447
140115.67,8.514225857
26573.215,3.913631605
72844.891,6.152664159
57199.281,6.051726714
52692.039,6.070044255
66374.578,6.559034761
45318.117,6.370780705
70576.219,5.655531963
61218.668,5.482306572
39604.34,6.877639263
40714.141,5.292426141
51999.801,6.462176995
111007.02,7.777771789
90177.969,8.227762134
46176.234,6.429483769
82812.188,6.143606296
53749.625,6.042444475
55785.137,5.696128238
56832.648,5.806288027
73749.078,6.547516712
42552.68,5.166529603
59472.734,6.524645859
54515.676,5.853518611
41874.625,5.591105531
72169,6.010649666
41547.309,5.451146591
53399.66,5.993150368
33969.797,4.957364975
57999.199,6.040466658
46999.602,5.048673628
59284.785,6.583782198
46304.086,5.595621981
63863.379,5.887976703
64833.012,6.12429254
51571.273,5.563127696
62037.906,6.455524677
56584.707,5.716341562
97336.391,7.104011019
53636,5.54859616
71952.328,6.513828319
91666,6.488410167
79374.828,6.540113287
52499.75,6.482921076
84228.602,6.609564139
43054.945,5.209948274
63124.789,6.197174444
66153.438,6.136254823
60882.293,6.789108
57599.242,5.11125786
102554.25,7.221345875
45416.582,5.622856469
90499.383,6.816866715
44728.781,4.466810278
44249.148,6.781269965
99502.336,7.125456262
75382.641,6.490468585
55999.395,5.943672931
105714.05,7.430600536
71295.547,6.336569022
99527.313,7.236977664
106839.35,7.053850238
43249.352,4.991436573
60364.84,5.542282873
85583.516,7.303078876
47016.84,4.927516984
32953.953,3.630957033
17999.402,3.508640816
74619.281,6.17175796
49165.836,5.995201842
52307.461,5.699726378
63475.375,5.433661815
70727.547,5.454753339
50694.375,5.639099863
54249.574,5.495792488
47390.824,5.814037385
45277.723,5.399484652
157644.47,7.951594686
61973.551,5.99814618
65843.766,6.425591977
49410.883,6.058724469
67590.406,6.38639132
55975.012,6.01572786
37610.59,4.83802779
43999.203,5.537981766
89244.219,6.626068857
56666,6.072312508
51666.5,5.812219453
43975.395,5.426055754
39582.418,5.667999579
37777.223,5.312329292
160920.83,8.369443083
54687.031,6.20829784
59999,5.94998891
52792.516,5.071551545
63481.91,5.858456452
121165.82,7.994025
92441.164,7.027182649
82829.359,6.52258299
76344.031,6.265101561
122790.76,7.859538443
45083.316,5.232143641
52575.5,5.849183314
54999.5,6.283695701
125113.63,7.915582042
53680.188,5.767137961
49704.941,6.264313115
80624.773,6.527915792
48249.348,6.885200283
42499.5,5.100261329
71427.805,5.497461489
60185.172,6.212672145
48499.301,6.704156791
55624.438,5.74279977
86432.125,6.677665575
44665.734,5.041488272
116467.59,7.336715383
56272.102,5.053062436
93332.602,7.059983333
66199.586,6.250466032
55399.461,5.521511864
61447.27,5.508409381
76130.273,5.892905745
50533.926,5.122594847
71910.969,6.480235977
49999,6.60079449
62642.684,6.435622343
55908.5,6.106178478
81367.672,6.755620103
60762.66,6.113798432
38427.887,4.741076549
24999,3.455630536
43350.395,3.934108504
54999.5,5.123562321
52699.73,5.608873242
43683.477,5.767313818
57096.063,6.62284463
66457.906,6.529053697
70686.789,7.21895418
43124.375,6.871820338
55384.074,5.457682166
56913.594,6.219991577
69374.375,6.962718056
24617.721,3.500130067
80479.234,7.542403212
119009.66,7.927853804
83024.367,6.447705992
76898.656,5.587749322
34694.184,3.930929908
73124.125,6.855564896
81730.5,6.282069096
66867.016,5.966255566
94963.234,6.31354355
140624.38,7.567969728
62598.84,5.439351046
101329.73,6.45252634
72856.289,6.905224214
82812.188,6.125354852
85810.383,6.156262647
85416.25,7.13114328
64687.188,5.437440575
89551.656,6.5624942
89582.75,7.084756924
88094.719,6.101371849
84097.992,6.908759635
50833.25,5.184499689
93813.68,6.955100566
59499.051,5.32395473
106874.73,6.726443392
38392.18,4.634369025
99201.156,6.957881998
30610.736,3.788535372
86183.766,6.796736713
94790.867,6.997880742
112499.5,7.313154773
76587.242,6.571878094
71418.836,6.009136148
67325.094,5.273978411
82499.703,6.384782734
36296.039,4.420809252
48999.195,4.601347166
35666.535,4.269597692
41527.473,5.858834456
47197.359,4.900823902
22499.5,2.413282802
65680.094,6.074193411
43481.445,5.797198337
41666.332,4.863691077
51632.488,5.661838395
47217.297,5.487358502
30681.684,5.038770581
23436.813,3.126462501
32082.918,3.126786005
49427.684,4.614970181
41874.625,3.928649562
46573.762,5.137175389
50925.32,5.227856106
42499.496,4.72479119
47534.094,5.43078894
39356.27,4.578548437
33332.668,4.092159029
38087.617,4.746965259
25468.656,4.104282783
36590.59,4.514224672
28749.25,5.197574542
35340.84,4.105301753
41892.48,4.641106325
28332.664,4.496432904
27811.943,4.068733826
35468.656,4.858950796
61857.461,5.983205726
50624.934,4.869857175
32811.938,3.92361257
44428.941,4.996938271
43655.52,4.514134409
41382.703,3.801725939
22749.451,2.496840424
32499.5,4.874823897
44797.43,4.923684945
53734.383,5.480883174
38749.25,4.893762266
37999.398,5.320712595
52392.617,5.537530488
44870.82,4.414563405
35156.219,2.748454519
44374.125,5.655503417
36353.895,2.813269398
46957.941,5.249939919
39742.043,5.069693567
44665.734,4.682624382
24933.225,4.791904612
23749.25,2.579081171
69719.18,5.933107221
45807.531,4.804221683
38332.668,4.59209485
51799.82,3.986562454
77195.383,6.450510175
32299.539,3.449228317
34332.469,3.465745668
24499.1,3.545228272
32499.5,4.011327935
42433.723,4.687376039
54097.336,5.258406881
27985.514,3.384223426
41874.625,3.750015243
28625.648,3.873294102
54732.859,5.498374636
37164.637,4.364332543
67011.914,5.21155314
43665.934,4.984935173
50096.141,6.131730803
58577.121,5.736804842
46710.184,5.208148769
47142.426,5.7329649
66206.484,5.677504456
52682.66,5.130687464
36596.066,4.70334397
39054.742,4.474863838
36838.711,4.482362137
41847.457,4.599406504
25302.969,3.651917387
44511.293,5.077089467
64298.492,6.430743738
55624.434,5.227148377
90898.484,6.930317913
48277.121,6.142234522
52699.73,4.942847987
61071.355,6.294900493
55499.445,5.796885151
78214.156,5.825142529
62035.578,6.073555987
69832.68,6.351702068
58624.137,6.765945315
58499.148,5.034726446
73912.867,5.38063992
34249.152,4.266657284
66499.57,6.04512582
63172.863,6.046500354
61499.902,5.359984126
61687.387,6.660275673
71999.195,5.29941956
49832.367,6.293851496
61499.898,6.310605782
55791.086,5.495119755
30624.875,4.497491328
75999.961,6.376062743
60749.949,5.968111375
77982.836,6.673435569
76481.422,6.528581632
58499.152,4.532970509
57499.25,6.444968916
65422.715,6.109733038
57999.199,5.880149859
45699.859,5.548970337
55999.398,6.01101546
66428.141,5.333194515
59199.082,5.401555164
41832.965,5.780705067
56726.602,5.503285859
64928.242,5.779949407
69129.828,6.099530317
43832.566,5.351312994
20999.799,4.764195294
28076.307,3.174770817
73899.07,6.175472399
62699.82,5.222671168
56332.699,6.072469017
74999,5.350944207
70874.273,6.52234832
44249.148,6.255876837
52599.738,5.266600229
71249.266,5.264740702
48999.199,5.606549084
76923,6.133952567
53333,4.989705111
67499.5,6.317045034
53454.199,5.898195607
63374.773,6.113967071
52999.699,6.320140468
74557.852,6.264221214
81333.078,5.966248697
77272.633,5.776717789
66531.82,4.881271052
77812.383,6.169226675
63214.07,3.536732721
86199.555,6.184124929
60999.934,6.299744873
41249.75,4.771223459
60299.98,6.230888303
61499.898,6.530392919
49249.148,6.274480799
59186.582,5.492866382
63749.75,5.571403116
73186.625,5.544913558
46249.75,5.713166648
38124.371,5.685480126
62999.801,5.545104206
28749.25,3.113869108
48499.297,5.586166189
58453.699,6.094152437
48980.684,6.487343266
41499.699,5.622117209
87499.492,5.606459208
29811.537,4.994221556
63899.738,5.519954806
67199.523,6.998359098
71832.547,6.13401742
68035.18,6.004572637
53249.676,5.789979402
55999.402,5.223474793
55666.102,5.691016487
49899.02,5.055226472
26315.525,2.506520066
64880.273,5.942936957
74699.023,5.810708085
64053.785,5.888958005
60238.078,5.909591998
44374.125,5.290096464
23749.25,2.393209781
58999.098,5.174409313
63888.629,6.064534215
54199.582,5.086579634
46999.602,4.929354064
69749.352,6.224386005
68699.422,6.706055035
64499.703,6.347285655
64713.973,6.27699289
45749.852,6.538833318
26199.76,3.644867182
57499.25,4.373744592
41956.129,5.27189395
53333,5.347032357
77499.898,4.797245775
67394.852,5.944305165
38713.543,4.99217102
49927.586,6.348121256
60449.969,5.507306297
62249.848,5.617504427
52399.758,5.267090666
44090.09,5.298045058
34061.688,6.040743816
41764.352,5.520723916
54807.211,5.007986939
41249.734,5.630863232
45850.895,4.928480293
40999.801,5.666354074
42655.719,5.036910374
33213.645,4.639411894
55273.863,5.231607704
47192.543,5.213711211
46713.941,5.635738038
39743.945,4.428410328
43402.098,4.556454138
43204.488,4.636358408
59999,5.204645544
51339.152,5.345752735
40833.168,4.78978563
39999,4.202432852
42618.523,5.184349725
48499.297,5.873607634
34084.547,5.177349701
51764.531,4.918761567
36785.355,4.866288737
43505.398,5.475018508
42916.082,5.343917311
33540.957,4.989129792
48436.813,5.041410189
55989.5,5.810927791
50769.156,5.57564281
29582.418,5.052707391
34999,5.5561457
43927.785,3.97715553
46315.527,5.325074987
38451.691,4.628714977
70808.109,6.642390004
48605.051,4.907379244
48665.934,5.91100688
60624.961,5.935797763
43694.91,4.517322289
41713.941,4.624288551
44760.953,4.847393857
39582.414,5.969951689
30113.613,4.201863341
48821.547,5.072087477
28845.385,3.80107242
39165.832,4.508412308
36758.91,4.843842025
39138.516,4.91867173
29999,4.128480993
45833.164,5.727606292
44106.32,5.531963619
50919.449,5.036424377
45624.875,4.793419901
42777.223,5.036970853
29999,4.162005036
46775.961,5.104048277
44374.125,5.759027969
39686.563,4.598177436
46595.426,4.756648223
46944.059,6.738422288
29530.344,5.33440695
48725.668,6.195289856
58453.387,5.513144459
34374.125,3.758773036
32231.695,4.506154348
43999.203,5.913189201
58570.574,5.249157433
37380.477,4.667575352
45749.852,4.942719731
34374.125,5.872565638
54629.164,5.54941453
49582.418,5.445181487
41499.699,4.790490635
39292.07,4.258619655
39582.414,5.257279386
40833.168,5.108317906
51186.32,5.159381383
71103.156,6.815152504
54015.348,4.699905822
48540.957,5.774188063
48237.988,4.989929939
44356.27,5.180025942
29499.1,5.307040849
31076.174,3.539736567
31458.041,5.629451912
46355.66,4.680984279
53753.164,5.474189432
52749.723,5.228590893
44672.977,4.277414142
52886.309,5.541886199
41745.027,4.39564121
18610.389,5.963466834
66275.094,5.952179679
57406.668,5.40738766
44273.336,5.125036734
29686.564,5.707940163
33499.301,4.806396563
49076.105,4.621413387
56723.469,4.693029316
44636.754,5.345107707
37543.352,5.094703248
47499.5,5.120269705
55655.176,5.168742279
29165.834,6.099379614
61496.781,5.967010153
37154.742,4.593645825
39790.707,4.758056686
48766.367,4.899340436
82112.016,5.962612425
53174.684,5.499204274
53499.648,5.372829636
41770.48,5.911774974
60066.074,5.262492047
63778.375,5.683667641
45666.531,5.01125483
52087.168,5.40023446
32499.502,5.030003949
50681.75,5.722087564
43477.566,5.167184885
47499.5,5.076315458
30416.58,4.924112554
34374.121,3.942888927
33332.668,4.1732821
41368.773,4.841468821
49179.488,5.718300406
51792.273,5.053065794
45908.91,5.647165586
38624.277,5.036376492
41327.859,5.246331356
109494,7.362381552
73753.695,5.796414075
47374.523,4.459545339
48124.383,5.430055818
115671.02,7.001016509
84874.609,6.61473326
68052.094,5.27673508
49999,4.84908526
60937.438,5.959515575
77448.352,6.636128585
93999.242,6.29949751
61593.645,5.377260636
42822.711,5.360065005
65599.625,5.84194447
105792.45,6.60129693
55436.957,5.470760261
64499.699,6.371512054
35288.613,4.916609921
104115.69,7.004337282
38305.793,4.338211278
35391.227,5.043659996
103618.27,7.427645397
69203.93,5.127381361
58142.043,5.43702745
68605.984,5.739646022
59082.422,6.089998512
44648.461,5.510451195
43749.25,5.372254392
58460.691,5.365239823
54860.625,4.883513756
54799.52,5.890023219
55999.398,5.827051516
49427.688,5.249002277
27499.502,4.197705433
38624.273,4.34863646
44806.734,5.248630979
42499.504,4.505378697
55332.801,6.183014006
136499.55,7.010357928
49860.84,5.170157071
68249.445,5.594183783
38189.016,5.099147493
51583.176,5.603261783
75514.68,6.543075637
44324.863,5.465330637
50749.922,5.712506205
35277.723,5.44890833
62212.969,5.590055041
43082.719,4.612397582
36785.355,5.154291184
46805.195,5.466140761
51420.91,5.406119877
86160.266,6.778952418
49749.051,4.203331151
48806.93,4.963788617
39341.238,4.691888313
39221.379,4.916982387
64713.969,5.5611051
50545.398,4.55754603
79264.531,5.889055849
73019.133,5.968811948
63453.719,5.813996574
54499.547,4.549595377
51090.801,5.082133763
33082.715,4.859420022
45208.293,3.579418823
57386.805,5.514943593
60674.953,5.764669021
58749.145,5.685495054
65062.16,5.702054689
61499.898,5.040584335
39374.125,5.008673336
67635.852,5.295679118
67799.477,4.969944292
42749.449,5.215664847
106374.75,6.860888455
61499.898,5.536690139
43477.566,5.290699318
46249.746,5.229189168
48499.301,5.278653688
46666.332,4.881613804
58665.801,5.757021789
37699.461,4.472877239
64699.688,5.19722648
54614.922,5.050787347
21249.75,5.443717533
42642.328,5.284166144
64716.664,5.133011431
38905.469,5.405325217
39213.441,5.702124596
47418.871,5.51036859
72186.695,5.831485409
50166.648,4.93370797
88408.555,6.634519718
46749.648,5.541638295
33213.645,4.206536004
53153.531,3.960530625
64921.547,5.703110924
28229.691,5.106799151
47045.051,5.362101067
76739.063,5.205006194
39464.918,4.852446312
67874.477,4.210877165
35333.262,5.241191197
76785.641,5.931406759
82588.984,5.212767124
59472.734,5.48943249
72735.836,5.870049794
48402.098,5.187202987
52499.746,5.404431903
64908.762,6.263693495
86855.195,6.269534239
59374.063,5.771796749
56388.25,5.373724301
53555.199,5.587494188
47916.082,5.158051316
70124.328,5.94023821
55780.672,6.329352894
37388.41,5.138951152
78816.641,6.287614942
39999,4.502980071
26666.328,4.271154508
193932.05,8.390743355
55876.336,5.693491082
49374.121,5.410957217
37499.5,4.879101346
54999.5,6.108991975
71352.453,4.996015646
49499.102,5.998110428
95576.094,6.560262518
28927.785,4.882123397
59707.363,4.864843811
59284.785,5.945123943
57677.805,5.549797774
76760.492,5.861671562
51699.176,5.054735676
34582.414,4.962566539
58499.148,6.167297089
43999.199,3.985304675
53999.598,4.514025033
44899.02,5.637802796
48213.645,5.691083612
37642.328,4.860098793
82169.523,6.50534963
58999.098,5.450728035
82187.211,6.033949249
33749.25,5.915266677
46249.75,5.520665405
56499.348,5.422267113
42416.184,4.235312516
58249.172,5.498065732
88356.805,6.562832948
49929.57,4.855316106
40624.879,4.315406343
47762.605,5.255113547
32011.092,4.799918067
61676.359,5.30576856
68249.453,4.885345476
56764.027,4.264414567
31458.041,4.846299361
64999.664,5.587411402
32124.574,5.60889228
35555.445,4.85285874
62907.969,5.12066537
66573.094,4.640111773
84554.594,6.250911669
41874.625,5.56720773
56363,5.259913818
42343.281,4.850600879
87320.938,5.336609611
30333.268,5.010036326
34073.258,4.212844892
78287.492,6.541276972
41110.887,5.091479342
74699.016,6.262091667
118492.41,7.489134845
47999.398,5.639591471
45331.426,4.912015895
36699.66,4.421504097
36169.98,5.228864219
34999,4.13914587
51999.797,4.85254903
83073.445,5.983294634
54785.234,4.565910936
82975.867,7.333399456
47999.398,4.494356464
40399.918,4.171602199
64357.82,5.198843557
47999.398,5.462010201
57499.25,5.634801222
40374.926,4.91949931
66841.648,4.794268359
21428.285,3.486733505
47678.035,4.980443978
44599.078,4.368598212
52333.102,4.685501229
52799.719,5.614416134
73883.531,6.111606226
102999.88,5.144752587
41666.332,5.063747004
51740.566,4.605940451
31634.045,4.514088307
92272.031,6.125041658
41416.383,5.310762741
62523.871,4.747762873
32221.777,5.437644814
66990.102,5.457700887
70511.594,5.884975474
41832.965,5.316389886
42221.777,4.426174034
42433.723,5.553637255
65079.344,5.909308736
27726.727,5.408570582
56712.289,4.651946061
39332.469,4.465157992
52856.859,5.082729327
73391.961,5.036957818
46183.973,5.128273246
53218.855,5.319547836
43153.215,3.878786627
36527.473,4.265496763
48499.297,6.408536713
23635.637,4.11123966
53999.602,6.031824689
48499.301,5.562137687
33711.379,4.698679595
45723.539,4.709146572
46978.77,5.00424087
68463.719,5.671304913
32559.973,5.347668453
160749.78,7.922467435
56110.5,6.08230523
55332.801,6.445692469
49771.773,4.701432845
78571.281,5.206644387
40588.117,5.484432458
49634.105,4.459575454
27307.23,4.356818006
57777,5.025433696
61071.355,5.46089713
30705.502,4.10920228
34547.109,5.307920958
58999.098,4.918976279
47399.52,4.879291353
35988.656,5.344924343
53257.25,4.593535359
47499.504,5.661219471
49614.461,5.966603455
43361.398,5.352218376
68399.438,6.166503329
76428.516,5.166465093
41922.691,5.589621011
76249.945,5.556422473
55499.445,5.020097235
41826.555,4.770637464
21874.625,4.530290377
67037.992,5.598407805
85277.367,7.518267294
55416.125,5.931413168
40999.797,5.386615563
77142.773,6.095107794
57249.277,4.623020137
53230.445,5.988800292
51285.586,4.933815808
63934.164,5.300805462
48946.578,5.817410011
30468.656,4.676927906
81087.422,6.257823117
80192.102,6.155777417
76737.336,6.223971876
35202.195,4.450733572
66817.727,6.201801438
56199.383,5.539691493
47666.133,4.244183931
70271.055,6.479164363
61618.313,5.761697598
129579.02,7.333233073
43124.379,4.851397931
105732.53,7.510688143
38999.199,4.8121041
55570.871,5.053226981
50333.297,5.329450886
23332.668,4.237357281
58516.391,5.616520283
46315.527,4.610963963
37802.469,4.414740334
41586.223,5.379885152
32277.322,4.692497086
53124.688,5.436531638
55841.613,5.636730383
75999.961,5.222581755
58499.152,5.995508272
75208.32,5.650967571
52499.75,5.073748104
34399.121,5.668003061
54332.898,5.94760003
72699.883,6.123890682
54499.547,4.746443153
49165.84,5.073919808
60937.438,5.156104608
70499.305,6.127914176
79519.047,5.90215779
55799.418,5.121403259
34624.074,5.814062887
74288.523,5.462647757
41999.602,5.191608116
28332.664,4.096314098
52186.016,5.239058922
38999.199,5.048425297
44332.469,5.127977291
44258.406,5.093213184
67428.75,5.715037648
47329.082,5.026339304
48570.715,4.682397408
58525.465,6.547250544
52999.699,5.098559824
54545,4.448526749
44399.121,4.817694593
106760.43,6.816308979
35128.18,4.847569264
80803.336,5.415479764
68653.266,5.799900196
58922.188,5.000592172
48213.645,5.133469912
71999.203,6.327848976
87499.5,6.972784922
45999.801,4.360601478
41249.75,5.328514093
